Sleep Duration,Quality of Sleep,Physical Activity Level,Heart Rate,Daily Steps,work_hours_per_day,screen_time_before_sleep,breaks_during_work,Daily_Screen_Time(hrs)
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4740966922358304,0.0,0.0,0.6836734693877551
0.6666666666666665,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.4711472152164865,0.3042792661001837,0.4,0.3367346938775509
0.0740740740740744,0.4000000000000001,1.0,0.4761904761904763,1.0,0.6756326202874288,0.4361122179459327,0.4,0.510204081632653
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.6155528693658864,0.5069023802792021,0.8,0.4285714285714285
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.2483023151574215,0.4869934488119561,0.8,0.3367346938775509
0.7777777777777781,0.8,0.75,0.1904761904761907,0.5428571428571429,0.0847901722987889,0.3911286572865153,0.6000000000000001,0.2142857142857142
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.8128570893826086,0.0,0.4,0.5408163265306122
1.0,1.0,0.0,0.0,0.2857142857142857,0.4952455847444454,0.911929637510612,0.1,0.5306122448979591
0.4814814814814814,0.8,0.5,0.1428571428571432,0.5714285714285714,0.4495652425159799,0.2513161015094214,0.4,0.2142857142857142
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.4708275597466811,0.4201490676198878,0.6000000000000001,0.693877551020408
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4654813068326374,0.2333193960271764,0.0,0.6632653061224489
0.1481481481481483,0.4000000000000001,0.5,0.4761904761904763,1.0,0.6226061253784237,0.208125871959942,0.0,0.6530612244897959
0.7777777777777781,0.8,1.0,0.1428571428571432,0.7142857142857144,0.6307553826007187,0.3312675439413768,0.3,0.2346938775510203
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.4249537951458146,0.3312675439413768,0.6000000000000001,0.5
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.8333274612618371,0.2964187649301331,0.8,0.4489795918367346
0.592592592592593,0.8,0.5,0.1428571428571432,0.7142857142857144,0.6777368165048336,0.0,1.0,0.5510204081632653
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.3586554485168522,0.6240347692692066,0.4,0.7040816326530611
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.4490499711479475,0.5351529093258115,0.8,0.4591836734693877
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.5129083681433683,0.1594390500614093,0.9,0.4591836734693877
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.3307289655611117,0.132121664867084,0.1,0.4693877551020406
0.0,0.0,0.0333333333333333,0.7619047619047619,0.3142857142857143,0.4737083924117715,0.2987519329848197,1.0,0.3877551020408162
0.592592592592593,0.6000000000000001,0.5,0.9047619047619052,0.0428571428571428,0.6560437399907528,0.4780268219779365,0.1,0.2653061224489795
0.8518518518518516,1.0,0.75,0.1428571428571432,0.5714285714285714,0.5171430230916707,0.1260849778464186,0.6000000000000001,0.4081632653061223
0.3333333333333335,0.6000000000000001,0.25,0.0,0.4285714285714286,0.7729499123836974,0.3849607935034779,1.0,0.5306122448979591
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4866363203117895,0.0,0.5,0.3673469387755101
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.7160487762149023,0.3312675439413768,0.4,0.3775510204081632
0.925925925925926,1.0,0.0,0.0,0.2857142857142857,0.8176025814283863,0.6431463130507604,1.0,0.4489795918367346
0.4814814814814814,0.6000000000000001,0.4166666666666666,0.3333333333333335,0.4285714285714286,0.6778910613253961,0.2215374902044629,0.2,0.3265306122448979
1.0,1.0,0.0,0.0,0.2857142857142857,0.684735181877241,0.9158541087591578,0.9,0.5816326530612245
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.1974551631246276,0.3312675439413768,0.6000000000000001,0.2346938775510203
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.2697451015693035,0.0,0.8,0.6530612244897959
0.0370370370370372,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4006855119170574,0.2860390391401773,0.2,0.7857142857142856
0.4814814814814814,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5716822248794633,0.3526101615883508,0.6000000000000001,0.3877551020408162
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.6837074246001611,0.4368270232052033,0.5,0.520408163265306
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.3100172263210991,0.6839496150588213,0.5,0.5714285714285713
0.5555555555555554,0.8,0.5,0.1428571428571432,0.7142857142857144,0.4916413438719043,0.1277118969745243,0.2,0.5
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.8218681855920532,0.2200077029820399,0.6000000000000001,0.5714285714285713
0.2962962962962963,0.1999999999999999,0.0833333333333333,0.4285714285714288,0.2571428571428571,0.4760083256754282,0.2197285750043052,0.1,0.510204081632653
0.8888888888888888,1.0,0.75,0.1428571428571432,0.5714285714285714,0.6075963511172636,0.5424532761235905,0.6000000000000001,0.5918367346938774
0.4074074074074074,0.6000000000000001,0.3333333333333333,0.4761904761904763,0.3571428571428572,0.3493010572145236,0.2144141238932174,0.8,0.4387755102040815
0.2592592592592595,0.1999999999999999,0.1666666666666666,0.7142857142857144,0.1428571428571429,0.6893080176045345,0.0,0.2,0.3775510204081632
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6421245364602824,0.4833167319215879,0.0,0.5
0.0740740740740744,0.4000000000000001,0.0,0.2380952380952381,0.7142857142857144,0.3218530786358746,0.3623604810813224,0.9,0.4183673469387754
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5910993673456852,0.4768309293858935,0.0,0.4591836734693877
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.7086850065478282,0.1773591240645039,0.8,0.4387755102040815
0.8888888888888888,1.0,0.75,0.1428571428571432,0.5714285714285714,0.6104160047595116,0.5760419368335807,0.4,0.2653061224489795
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.2690140587340204,0.3312675439413768,0.9,0.3265306122448979
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.5246403810426733,0.7344256168415555,0.9,0.6326530612244897
0.6296296296296298,0.8,0.25,0.2380952380952381,0.7142857142857144,0.3306403158591692,0.6765817464132307,0.0,0.1020408163265306
1.0,1.0,0.0,0.0,0.2857142857142857,0.7528772362330887,0.2701411269776905,0.7000000000000001,0.5510204081632653
0.4814814814814814,0.6000000000000001,0.4166666666666666,0.3333333333333335,0.4285714285714286,0.5430887603527209,0.1257468073094608,0.9,0.4183673469387754
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6246472856286592,0.3751226747707879,0.8,0.6224489795918366
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.6463127410975693,0.6486160809133715,0.6000000000000001,0.3367346938775509
0.4074074074074074,0.6000000000000001,0.4166666666666666,0.4761904761904763,0.3571428571428572,0.6770381633830331,0.0836994930154622,0.3,0.8265306122448978
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.2556103025273881,0.0615843322979137,0.2,0.3877551020408162
0.6666666666666665,0.8,1.0,0.2380952380952381,0.7142857142857144,0.2767184517698233,0.3541399608295113,0.6000000000000001,0.4489795918367346
0.6666666666666665,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.5449326954119171,0.5627683466409252,0.8,0.0
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5774215979993221,0.3298024946749676,0.7000000000000001,0.183673469387755
0.4074074074074074,0.6000000000000001,0.3333333333333333,0.4761904761904763,0.3571428571428572,0.3493010572145236,0.2144141238932174,0.8,0.4387755102040815
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3272415570809918,0.4154353583284565,0.7000000000000001,0.8979591836734694
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4096544422731196,0.5495040000233812,0.9,0.5612244897959183
0.3703703703703702,0.6000000000000001,0.25,0.6190476190476191,0.2857142857142857,0.995532245925868,0.2532237282221334,0.2,0.6632653061224489
0.8518518518518516,1.0,0.75,0.1428571428571432,0.5714285714285714,0.5141922316210026,0.1351290004579654,0.9,0.2244897959183673
0.5185185185185186,0.8,0.3333333333333333,0.1428571428571432,0.5714285714285714,0.5504260811909718,0.0929040336379765,0.2,0.3673469387755101
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4282594063941677,0.6183773057830183,0.0,0.1122448979591836
0.4814814814814814,0.6000000000000001,0.4166666666666666,0.3333333333333335,0.4285714285714286,0.8209120712199577,0.3897926904264523,0.8,0.6122448979591836
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.2873993541644957,0.6317807382112351,0.4,0.5306122448979591
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.6181743827118128,0.3312675439413768,0.6000000000000001,0.6530612244897959
0.1481481481481483,0.4000000000000001,0.3333333333333333,0.5238095238095237,0.3571428571428572,0.7390463921957003,1.0,0.6000000000000001,0.2448979591836734
0.5555555555555554,0.6000000000000001,0.5833333333333333,0.8571428571428572,0.0714285714285714,0.257989047518888,0.6419969291364389,0.6000000000000001,0.4387755102040815
0.6296296296296298,0.8,0.25,0.2380952380952381,0.7142857142857144,0.3306403158591692,0.6765817464132307,0.0,0.1020408163265306
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.6463127410975693,0.6486160809133715,0.6000000000000001,0.3367346938775509
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5910993673456852,0.4768309293858935,0.0,0.4591836734693877
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.3308052090255089,0.0,0.5,0.1530612244897958
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.0192153630361652,0.2351297550428127,0.0,0.3061224489795918
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.3548626011388451,0.1161801388523414,0.7000000000000001,0.4081632653061223
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.6645385190211701,0.3502331818137204,0.9,0.5612244897959183
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.5455712805629875,0.2934548911842941,0.2,0.5510204081632653
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.3219904459451096,0.0160180240926477,0.9,0.6428571428571428
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.8128570893826086,0.0,0.4,0.5408163265306122
0.5555555555555554,0.8,0.5,0.0,0.2857142857142857,0.2242309284649549,0.3429282040922972,0.5,0.4591836734693877
0.6666666666666665,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3334089654447657,0.4894770249584379,1.0,0.510204081632653
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.6546613473404226,0.0369787561354156,0.1,0.3163265306122448
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.639337861484609,0.0,0.0,0.3367346938775509
0.1111111111111111,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.5998419468100067,0.3414523752391976,0.0,0.4693877551020406
0.7037037037037037,0.8,1.0,0.2380952380952381,0.7142857142857144,0.1875529880766301,0.3312675439413768,0.6000000000000001,0.4693877551020406
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.893456337943533,0.1406770836520902,0.4,0.4081632653061223
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6623271124205647,0.0633521236221742,0.5,0.7959183673469388
1.0,1.0,0.0,0.0,0.2857142857142857,0.6906954903259055,0.3921124823012719,0.8,0.6632653061224489
0.925925925925926,1.0,0.0,0.0,0.2857142857142857,0.4755640786950589,0.0,0.3,0.2653061224489795
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.3307289655611117,0.132121664867084,0.1,0.4693877551020406
1.0,1.0,0.0,0.0,0.2857142857142857,0.2488099452894254,0.4944432462917822,0.5,0.3061224489795918
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5121300792922134,0.3428260274868471,0.9,0.5408163265306122
0.3333333333333335,0.6000000000000001,0.25,0.0,0.4285714285714286,0.3747646431049261,0.2732781887390473,0.2,0.2653061224489795
0.4814814814814814,0.8,0.5,0.1428571428571432,0.5714285714285714,0.287887425853836,0.1362711109078458,0.9,0.2959183673469387
0.925925925925926,1.0,0.0,0.0,0.2857142857142857,0.4755640786950589,0.0,0.3,0.2653061224489795
0.1481481481481483,0.4000000000000001,0.3333333333333333,0.5238095238095237,0.3571428571428572,0.6939791282523745,0.0653603412503565,0.8,0.3877551020408162
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6333713047679466,0.2327154291886596,0.8,0.2959183673469387
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.8777785551594672,0.6537727312083786,0.5,0.5306122448979591
0.0370370370370372,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4006855119170574,0.2860390391401773,0.2,0.7857142857142856
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.893456337943533,0.1406770836520902,0.4,0.4081632653061223
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.2375958925604116,0.1461717557922313,1.0,0.5918367346938774
0.6666666666666665,0.8,1.0,0.2380952380952381,0.7142857142857144,0.2767184517698233,0.3541399608295113,0.6000000000000001,0.4489795918367346
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3773666311937018,0.2740041405372279,0.5,0.2857142857142856
0.7407407407407409,0.8,0.6666666666666667,0.1428571428571432,0.5714285714285714,0.3763359959131137,0.6722418474215518,0.0,0.5510204081632653
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.894093032033823,0.6819280159730235,1.0,0.4489795918367346
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.8409429949482234,0.2559740191776714,0.0,0.173469387755102
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.8777785551594672,0.6537727312083786,0.5,0.5306122448979591
1.0,1.0,0.0,0.0,0.2857142857142857,0.684735181877241,0.9158541087591578,0.9,0.5816326530612245
0.5555555555555554,0.8,0.5,0.0,0.2857142857142857,0.580317216271822,0.4367659523289214,0.4,0.3061224489795918
0.3333333333333335,0.6000000000000001,0.25,0.0,0.4285714285714286,0.7729499123836974,0.3849607935034779,1.0,0.5306122448979591
0.0740740740740744,0.4000000000000001,1.0,0.4761904761904763,1.0,0.6756326202874288,0.4361122179459327,0.4,0.510204081632653
0.592592592592593,0.8,0.5,0.1428571428571432,0.7142857142857144,0.5542518622008906,0.044064454812342,0.5,0.6122448979591836
0.8888888888888888,1.0,0.75,0.1428571428571432,0.5714285714285714,0.9268899003897392,0.2598655704914974,0.9,0.4081632653061223
0.5185185185185186,0.8,0.5,0.0,0.2857142857142857,0.6959885461235171,0.3530907116897187,0.1,0.1428571428571428
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.4889544079450665,0.223346277750014,0.6000000000000001,0.5510204081632653
0.1111111111111111,0.4000000000000001,0.0,0.2380952380952381,0.7142857142857144,0.4083974045625706,0.1997643308665407,0.5,0.6122448979591836
1.0,1.0,0.0,0.0,0.2857142857142857,0.684735181877241,0.9158541087591578,0.9,0.5816326530612245
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4665763302733894,0.3312675439413768,0.0,0.2551020408163265
1.0,1.0,0.0,0.0,0.2857142857142857,0.5318334744238739,0.4954660089754206,0.7000000000000001,0.4897959183673468
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5654533153884835,0.0641526029061281,0.9,0.0
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.8128570893826086,0.0,0.4,0.5408163265306122
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.5942976359136861,0.3450759673862298,1.0,0.2040816326530611
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.660913645350077,0.4267799393006548,0.0,0.2755102040816326
0.1111111111111111,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.6652695270855684,0.5614632296036908,0.4,0.6530612244897959
0.6666666666666665,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.5449326954119171,0.5627683466409252,0.8,0.0
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4954065257460086,0.446644948011577,0.4,0.4897959183673468
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.6155528693658864,0.5069023802792021,0.8,0.4285714285714285
0.8888888888888888,1.0,0.75,0.1428571428571432,0.5714285714285714,0.7466308478054621,0.0,0.7000000000000001,0.5816326530612245
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.2940196198753025,0.3312675439413768,1.0,0.2857142857142856
0.7037037037037037,0.8,1.0,0.2380952380952381,0.7142857142857144,0.4652130248466062,0.3312675439413768,0.5,0.4591836734693877
1.0,1.0,0.0,0.0,0.2857142857142857,0.684735181877241,0.9158541087591578,0.9,0.5816326530612245
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3776299077282528,0.0,0.2,0.3571428571428571
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.6642896260204865,0.3312675439413768,0.4,0.4387755102040815
0.8518518518518516,1.0,0.75,0.1428571428571432,0.5714285714285714,0.3798734040450209,0.159712492805113,1.0,0.2244897959183673
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.660913645350077,0.4267799393006548,0.0,0.2755102040816326
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.7732077735798197,0.1667087595017431,0.8,0.4285714285714285
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6333713047679466,0.2327154291886596,0.8,0.2959183673469387
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.6884237492399159,0.4290294552734368,0.9,0.5306122448979591
0.1481481481481483,0.4000000000000001,1.0,0.4761904761904763,1.0,0.4372044949284757,0.4760094857863295,0.5,0.5306122448979591
0.8888888888888888,1.0,0.75,0.1428571428571432,0.5714285714285714,0.5275572365077658,0.3312675439413768,0.2,0.693877551020408
0.1111111111111111,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.4255053205784048,0.2596782612100957,0.8,0.6020408163265306
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.2940196198753025,0.3312675439413768,1.0,0.2857142857142856
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.506253135594242,0.306708636192487,0.4,0.7142857142857142
0.5555555555555554,0.8,0.5,0.1428571428571432,0.7142857142857144,0.5814148495589075,0.2978723785266327,0.6000000000000001,0.1938775510204081
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.894093032033823,0.6819280159730235,1.0,0.4489795918367346
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.8128570893826086,0.0,0.4,0.5408163265306122
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.7858459957519638,0.4376460923069081,0.7000000000000001,0.1326530612244897
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.643402006596742,0.3536610664392711,1.0,0.4081632653061223
0.2222222222222223,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.3295532735134095,0.1405521947638001,0.7000000000000001,0.3877551020408162
0.1111111111111111,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.4255053205784048,0.2596782612100957,0.8,0.6020408163265306
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.5129083681433683,0.1594390500614093,0.9,0.4591836734693877
0.4074074074074074,0.4000000000000001,0.2833333333333333,0.1904761904761907,0.5428571428571429,0.366378538908317,0.4448149892957296,0.1,0.3673469387755101
0.2962962962962963,0.6000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.5199332053680921,0.3859255999429372,0.7000000000000001,0.5306122448979591
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.5266671271417562,0.6396423826958729,0.8,0.3061224489795918
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.3272415570809918,0.4154353583284565,0.7000000000000001,0.8979591836734694
0.0740740740740744,0.4000000000000001,0.0,0.2380952380952381,0.7142857142857144,0.650017137475259,0.652412965989392,0.3,0.4489795918367346
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.0192153630361652,0.2351297550428127,0.0,0.3061224489795918
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.3308052090255089,0.0,0.5,0.1530612244897958
0.4814814814814814,0.8,0.5,0.1428571428571432,0.7142857142857144,0.8002446024627019,0.1798225213285849,0.8,0.4897959183673468
0.0740740740740744,0.4000000000000001,1.0,0.4761904761904763,1.0,0.6756326202874288,0.4361122179459327,0.4,0.510204081632653
0.7407407407407409,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.3990842602267379,0.0523382068062452,0.9,0.6020408163265306
0.0740740740740744,0.4000000000000001,1.0,0.4761904761904763,1.0,0.721442140817479,0.5211925470857983,0.8,0.6632653061224489
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.2940196198753025,0.3312675439413768,1.0,0.2857142857142856
0.1111111111111111,0.4000000000000001,0.1999999999999999,0.5714285714285716,0.1714285714285714,0.6612573336811427,0.2003224169536321,0.9,0.5306122448979591
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.167174072887535,0.629653736528679,0.1,0.4285714285714285
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.5246403810426733,0.7344256168415555,0.9,0.6326530612244897
0.1851851851851851,0.4000000000000001,0.1666666666666666,0.8095238095238098,0.0714285714285714,0.2449620647835933,0.750874552756166,0.4,0.693877551020408
0.3333333333333335,0.6000000000000001,0.1666666666666666,0.2380952380952381,0.3714285714285714,0.7286301900153858,0.0,0.3,0.5612244897959183
0.5555555555555554,0.8,0.5,0.0,0.2857142857142857,0.1618075737452454,0.0,0.5,0.2857142857142856
0.2592592592592595,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.3219904459451096,0.0160180240926477,0.9,0.6428571428571428
0.1481481481481483,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.5432869278119598,0.1870781924521772,0.6000000000000001,0.5612244897959183
0.3333333333333335,0.6000000000000001,0.25,0.0,0.4285714285714286,0.7729499123836974,0.3849607935034779,1.0,0.5306122448979591
0.7037037037037037,0.6000000000000001,0.75,0.2380952380952381,0.7142857142857144,0.8830142338120417,0.4308709571463048,0.3,0.2653061224489795
0.8518518518518516,1.0,0.75,0.1428571428571432,0.5714285714285714,0.3069199947487606,0.1815044453627866,0.3,0.5612244897959183
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.4665550303046693,0.4907328210729199,0.5,0.520408163265306
0.2962962962962963,0.6000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.909470281389812,0.3933609975906401,0.5,0.3571428571428571
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.4654813068326374,0.2333193960271764,0.0,0.6632653061224489
0.4814814814814814,0.8,0.5,0.1428571428571432,0.5714285714285714,0.7122151249284815,0.0037889304473582,0.6000000000000001,0.1224489795918367
0.6296296296296298,0.8,0.25,0.2380952380952381,0.7142857142857144,0.3306403158591692,0.6765817464132307,0.0,0.1020408163265306
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6623271124205647,0.0633521236221742,0.5,0.7959183673469388
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.5978991852149058,0.1037922115468296,0.6000000000000001,0.5
0.2962962962962963,0.6000000000000001,0.25,0.0,0.4285714285714286,0.6623271124205647,0.0633521236221742,0.5,0.7959183673469388
0.1481481481481483,0.4000000000000001,0.3333333333333333,0.5238095238095237,0.3571428571428572,0.6939791282523745,0.0653603412503565,0.8,0.3877551020408162
0.9629629629629632,1.0,0.0,0.0,0.2857142857142857,0.1975441452795203,0.0,0.5,0.3469387755102041
0.1851851851851851,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.6546613473404226,0.0369787561354156,0.1,0.3163265306122448
0.5185185185185186,0.8,0.4166666666666666,0.3809523809523809,0.6142857142857143,0.3607337412986597,0.0257634733600671,0.0,0.4387755102040815
0.3703703703703702,0.4000000000000001,0.25,0.6190476190476191,0.2857142857142857,0.1994923289645388,0.6166813440905161,0.4,0.6836734693877551
0.7407407407407409,0.8,1.0,0.2380952380952381,0.7142857142857144,0.577923602421101,0.3845846857374462,0.9,0.5918367346938774
0.4814814814814814,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5036738819415894,0.4829719504624879,0.3,0.2551020408163265
0.5555555555555554,0.8,0.5,0.1428571428571432,0.7142857142857144,0.3827902902995855,0.0227655247539994,0.8,0.3877551020408162
0.4814814814814814,0.8,0.5,0.1428571428571432,0.7142857142857144,0.582531306514198,0.4443159420407367,1.0,0.3673469387755101
0.1111111111111111,0.4000000000000001,1.0,0.4761904761904763,1.0,0.3084596715493471,0.1684589956330514,0.8,0.173469387755102
0.4814814814814814,0.6000000000000001,0.4166666666666666,0.3333333333333335,0.4285714285714286,0.6778910613253961,0.2215374902044629,0.2,0.3265306122448979
0.8518518518518516,1.0,0.9166666666666669,1.0,0.0999999999999999,0.6678286554735757,0.2892462242691287,0.2,0.4081632653061223
0.7037037037037037,0.8,1.0,0.2380952380952381,0.7142857142857144,0.79106911046497,0.6235832354258393,0.6000000000000001,0.6326530612244897
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.545106525821546,0.3857712622695022,1.0,0.5306122448979591
0.2592592592592595,0.6000000000000001,0.25,0.0,0.4285714285714286,0.5880451579239804,0.8121811759829456,0.3,0.3571428571428571
0.0740740740740744,0.4000000000000001,0.0,0.3333333333333335,0.2857142857142857,0.0944977708348529,0.1817371235152988,1.0,0.8877551020408161
0.5185185185185186,0.8,0.5,0.1428571428571432,0.7142857142857144,0.2556103025273881,0.0615843322979137,0.2,0.3877551020408162
0.5185185185185186,0.8,0.5,0.1428571428571432,0.5714285714285714,0.5654533153884835,0.0641526029061281,0.9,0.0
0.5555555555555554,0.8,0.5,0.0,0.2857142857142857,0.1618075737452454,0.0,0.5,0.2857142857142856
0.8148148148148149,1.0,0.75,0.1428571428571432,0.5714285714285714,0.3071161468496101,0.1472700104564822,0.4,0.1530612244897958
0.6666666666666665,0.8,1.0,0.2380952380952381,0.7142857142857144,0.8795314841576434,0.609784858266744,0.1,0.5510204081632653
0.2222222222222223,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.7581992336609383,0.0100479152211203,0.7000000000000001,0.7040816326530611
0.2222222222222223,0.4000000000000001,0.25,0.3333333333333335,0.4285714285714286,0.389763140870179,0.3484591762742451,0.6000000000000001,0.3265306122448979
0.5185185185185186,0.8,0.4166666666666666,0.3809523809523809,0.6142857142857143,0.3607337412986597,0.0257634733600671,0.0,0.4387755102040815
